games_idx,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V Runs Allowed,H Runs Allowed,Home Wins?,Prediction Correct?
15656,20160622,SFN,NL,PIT,NL,7,6,samaj001,lirif001,False,1,-1,3.0,3.8,False,True
15657,20160623,OAK,AL,ANA,AL,5,4,gravk001,linct001,False,1,-1,6.0,3.0,True,False
15658,20160623,CHA,AL,BOS,AL,7,8,shiej002,porcr001,True,-1,1,6.8,2.0,True,True
15659,20160623,SEA,AL,DET,AL,4,5,sampa001,norrd002,True,-1,1,999.0,4.6,True,True
15660,20160623,PHI,NL,MIN,AL,7,3,eickj001,nolar001,False,4,-4,4.2,6.4,False,True
15661,20160623,NYN,NL,ATL,NL,3,4,harvm001,wislm001,True,-1,1,3.4,4.6,False,False
15662,20160623,SDN,NL,CIN,NL,7,4,friec001,lambj002,False,3,-3,4.0,4.8,False,True
15663,20160623,ARI,NL,COL,NL,7,6,greiz001,butle001,False,1,-1,1.2,7.6,False,True
15664,20160623,CHN,NL,MIA,NL,2,4,lestj001,chenw001,True,-2,2,2.8,4.2,False,False
15665,20160623,SFN,NL,PIT,NL,5,3,suara001,niesj001,False,2,-2,999.0,5.2,True,False
15666,20160624,OAK,AL,ANA,AL,7,4,surke001,weavj003,False,3,-3,7.6,6.2,True,False
15667,20160624,TBA,AL,BAL,AL,3,6,moorm003,gally001,True,-3,3,5.8,2.8,True,True
15668,20160624,TOR,AL,CHA,AL,2,3,sanca006,rodoc001,True,-1,1,3.4,3.8,False,False
15669,20160624,CLE,AL,DET,AL,7,5,salad001,zimmj003,False,2,-2,3.8,5.4,False,True
15670,20160624,HOU,AL,KCA,AL,13,4,keucd001,volqe001,False,9,-9,5.4,3.2,True,False
15671,20160624,MIN,AL,NYA,AL,3,5,milot001,tanam001,True,-2,2,5.8,4.4,True,True
15672,20160624,SLN,NL,SEA,AL,3,4,martc006,leblw001,True,-1,1,2.0,6.2,False,False
15673,20160624,BOS,AL,TEX,AL,8,7,pricd001,martn002,False,1,-1,3.8,4.8,False,True
15674,20160624,NYN,NL,ATL,NL,8,6,matzs001,blaia001,False,2,-2,2.4,6.2,False,True
15675,20160624,SDN,NL,CIN,NL,13,4,rea-c001,reedc002,False,9,-9,3.6,999.0,False,True
15676,20160624,ARI,NL,COL,NL,10,9,brada001,andet002,False,1,-1,5.0,999.0,False,True
15677,20160624,CHN,NL,MIA,NL,5,4,hendk001,koeht001,False,1,-1,3.4,3.0,True,False
15678,20160624,WAS,NL,MIL,NL,3,5,schem001,daviz001,True,-2,2,3.4,3.0,True,True
15679,20160624,LAN,NL,PIT,NL,6,8,tepen001,tailj001,True,-2,2,2.6,999.0,False,False
15680,20160624,PHI,NL,SFN,NL,4,5,efliz001,peavj001,True,-1,1,999.0,3.4,True,True
15681,20160625,OAK,AL,ANA,AL,7,3,overd001,chacj001,False,4,-4,999.0,4.2,True,False
15682,20160625,TBA,AL,BAL,AL,0,5,andrm001,gausk001,True,-5,5,4.2,4.2,True,True
15683,20160625,TBA,AL,BAL,AL,6,8,odorj001,tillc001,True,-2,2,2.6,2.6,True,True
15684,20160625,TOR,AL,CHA,AL,10,8,dickr001,gonzm003,False,2,-2,2.8,8.8,False,True
15685,20160625,CLE,AL,DET,AL,6,0,carrc003,sanca004,False,6,-6,2.2,6.0,False,True
15686,20160625,HOU,AL,KCA,AL,13,5,fierm001,younc003,False,8,-8,6.2,2.6,True,False
15687,20160625,MIN,AL,NYA,AL,1,2,sante001,pinem001,True,-1,1,4.4,4.8,False,False
15688,20160625,SLN,NL,SEA,AL,4,5,leakm001,karnn001,True,-1,1,3.4,4.2,False,False
15689,20160625,BOS,AL,TEX,AL,3,10,wrigs001,grifa002,True,-7,7,2.2,3.2,False,False
15690,20160625,NYN,NL,ATL,NL,1,0,degrj001,tehej001,False,1,-1,3.4,3.4,True,False
15691,20160625,SDN,NL,CIN,NL,3,0,pomed001,finnb001,False,3,-3,2.6,7.0,False,True
15692,20160625,ARI,NL,COL,NL,6,11,mills001,delaj001,True,-5,5,4.4,8.4,False,False
15693,20160625,CHN,NL,MIA,NL,6,9,lackj001,clemp002,True,-3,3,4.4,999.0,False,False
15694,20160625,WAS,NL,MIL,NL,5,6,gonzg003,garzm001,True,-1,1,5.0,4.8,True,True
15695,20160625,LAN,NL,PIT,NL,1,6,maedk001,lockj001,True,-5,5,3.2,3.8,False,False
15696,20160625,PHI,NL,SFN,NL,3,2,hellj001,bumgm001,False,1,-1,5.0,2.2,True,False
15697,20160626,OAK,AL,ANA,AL,6,7,grays001,santh001,True,-1,1,7.2,6.8,True,True
15698,20160626,TBA,AL,BAL,AL,5,12,smyld001,wilst004,True,-7,7,5.8,7.8,False,False
15699,20160626,TOR,AL,CHA,AL,2,5,strom001,salec001,True,-3,3,4.8,3.4,True,True
15700,20160626,CLE,AL,DET,AL,9,3,tomlj001,verlj001,False,6,-6,3.0,3.2,False,True
15701,20160626,HOU,AL,KCA,AL,1,6,fistd001,kenni001,True,-5,5,2.6,2.2,True,True
15702,20160626,MIN,AL,NYA,AL,7,1,dufft001,eovan001,False,6,-6,5.4,3.2,True,False
15703,20160626,SLN,NL,SEA,AL,11,6,garcj004,paxtj001,False,5,-5,3.2,2.6,True,False
15704,20160626,BOS,AL,TEX,AL,2,6,buchc001,perem004,True,-4,4,4.0,3.0,True,True
15705,20160626,NYN,NL,ATL,NL,2,5,colob001,norrb001,True,-3,3,3.0,5.2,False,False
15706,20160626,SDN,NL,CIN,NL,0,3,perdl002,desca001,True,-3,3,999.0,5.0,True,True
15707,20160626,ARI,NL,COL,NL,7,9,corbp001,bettc001,True,-2,2,4.4,6.4,False,False
15708,20160626,CHN,NL,MIA,NL,1,6,hammj002,fernj003,True,-5,5,4.0,1.4,True,True
15709,20160626,WAS,NL,MIL,NL,3,2,roart001,nelsj004,False,1,-1,4.2,3.8,True,False
15710,20160626,LAN,NL,PIT,NL,3,4,kersc001,kuhlc001,True,-1,1,1.8,999.0,False,False
15711,20160626,PHI,NL,SFN,NL,7,8,nolaa001,cuetj001,True,-1,1,6.4,1.0,True,True
15712,20160627,HOU,AL,ANA,AL,4,2,mchuc001,shoem001,False,2,-2,3.4,3.2,True,False
15713,20160627,SLN,NL,KCA,AL,2,6,waina001,duffd001,True,-4,4,4.6,5.2,False,False
15714,20160627,TEX,AL,NYA,AL,9,6,gonzc002,novai001,False,3,-3,999.0,4.6,True,False
15715,20160627,BOS,AL,TBA,AL,7,13,rodre004,snelb001,True,-6,6,4.6,999.0,False,False
15716,20160627,PHI,NL,ARI,NL,8,0,velav001,ray-r002,False,8,-8,5.0,5.4,False,True
15717,20160627,CLE,AL,ATL,NL,8,3,bauet001,gantj002,False,5,-5,3.6,999.0,False,True
15718,20160627,CHN,NL,CIN,NL,11,8,arrij001,strad003,False,3,-3,2.4,3.6,False,True
15719,20160627,TOR,AL,COL,NL,5,9,estrm001,grayj003,True,-4,4,3.6,5.4,False,False
15720,20160627,LAN,NL,PIT,NL,5,4,kazms001,lirif001,False,1,-1,4.8,5.0,False,True
15721,20160627,OAK,AL,SFN,NL,8,3,mengd001,samaj001,False,5,-5,999.0,3.6,True,False
15722,20160627,NYN,NL,WAS,NL,4,11,syndn001,rossj002,True,-7,7,2.8,3.4,False,False
15723,20160628,HOU,AL,ANA,AL,7,1,felds001,linct001,False,6,-6,3.6,4.0,False,True
15724,20160628,MIN,AL,CHA,AL,4,0,gibsk002,quinj001,False,4,-4,3.4,2.8,True,False
15725,20160628,MIA,NL,DET,AL,5,7,conla001,pelfm001,True,-2,2,4.4,5.4,False,False
15726,20160628,SLN,NL,KCA,AL,8,4,wachm001,venty001,False,4,-4,5.2,4.2,True,False
15727,20160628,TEX,AL,NYA,AL,7,1,hamec001,sabac001,False,6,-6,3.8,3.4,True,False
15728,20160628,PIT,NL,SEA,AL,2,5,niesj001,iwakh001,True,-3,3,3.8,5.6,False,False
15729,20160628,BOS,AL,TBA,AL,8,2,porcr001,archc001,False,6,-6,8.0,3.2,True,False
15730,20160628,PHI,NL,ARI,NL,4,3,eickj001,greiz001,False,1,-1,3.2,3.2,True,False
15731,20160628,CLE,AL,ATL,NL,5,3,klubc001,wislm001,False,2,-2,4.6,4.6,True,False
15732,20160628,CHN,NL,CIN,NL,7,2,lestj001,lambj002,False,5,-5,3.4,5.6,False,True
15733,20160628,TOR,AL,COL,NL,14,9,happj001,butle001,False,5,-5,3.8,8.0,False,True
15734,20160628,LAN,NL,MIL,NL,6,5,uriaj001,andec001,False,1,-1,999.0,5.2,True,False
15735,20160628,BAL,AL,SDN,NL,11,7,jimeu001,johne003,False,4,-4,7.6,5.4,True,False
15736,20160628,OAK,AL,SFN,NL,13,11,gravk001,suara001,False,2,-2,4.6,999.0,False,True
15737,20160628,NYN,NL,WAS,NL,0,5,harvm001,gioll001,True,-5,5,3.6,999.0,False,False
15738,20160629,HOU,AL,ANA,AL,10,4,keucd001,weavj003,False,6,-6,4.0,6.8,False,True
15739,20160629,MIN,AL,CHA,AL,6,9,nolar001,shiej002,True,-3,3,6.2,6.0,True,True
15740,20160629,MIA,NL,DET,AL,3,10,koeht001,norrd002,True,-7,7,3.4,4.0,False,False
15741,20160629,TEX,AL,NYA,AL,7,9,martn002,tanam001,True,-2,2,7.8,4.6,True,True
15742,20160629,SFN,NL,OAK,AL,1,7,peavj001,manas001,True,-6,6,3.4,3.2,True,True
15743,20160629,PIT,NL,SEA,AL,8,1,tailj001,milew001,False,7,-7,999.0,3.4,True,False
15744,20160629,BOS,AL,TBA,AL,0,4,pricd001,moorm003,True,-4,4,4.4,5.6,False,False
15745,20160629,PHI,NL,ARI,NL,9,8,efliz001,brada001,False,1,-1,999.0,5.8,True,False
15746,20160629,CLE,AL,ATL,NL,3,0,salad001,delaj003,False,3,-3,4.0,999.0,False,True
15747,20160629,CHN,NL,CIN,NL,9,2,hendk001,reedc002,False,7,-7,3.2,999.0,False,True
15748,20160629,TOR,AL,COL,NL,5,3,sanca006,andet002,False,2,-2,3.8,999.0,False,True
15749,20160629,LAN,NL,MIL,NL,0,7,stewb001,guerj003,True,-7,7,999.0,3.0,True,True
15750,20160629,BAL,AL,SDN,NL,12,6,gally001,friec001,False,6,-6,4.2,6.0,False,True
15751,20160629,KCA,AL,SLN,NL,3,2,volqe001,martc006,False,1,-1,5.6,6.2,False,True
15752,20160629,NYN,NL,WAS,NL,2,4,verrl001,schem001,True,-2,2,4.6,3.4,True,True
15753,20160630,MIN,AL,CHA,AL,5,6,milot001,rodoc001,True,-1,1,6.4,3.6,True,True
15754,20160630,TEX,AL,NYA,AL,1,2,grifa002,pinem001,True,-1,1,3.2,3.4,False,False
15755,20160630,SFN,NL,OAK,AL,12,6,bumgm001,overd001,False,6,-6,1.6,999.0,False,True
15756,20160630,BAL,AL,SEA,AL,3,5,tillc001,walkt004,True,-2,2,3.2,3.8,False,False
15757,20160630,DET,AL,TBA,AL,10,7,zimmj003,odorj001,False,3,-3,3.2,5.0,False,True
15758,20160630,CLE,AL,TOR,AL,4,1,carrc003,dickr001,False,3,-3,2.2,5.2,False,True
15759,20160630,MIA,NL,ATL,NL,5,8,chenw001,foltm001,True,-3,3,5.2,4.8,True,True
15760,20160630,LAN,NL,MIL,NL,8,1,maedk001,daviz001,False,7,-7,4.2,3.2,True,False
15761,20160630,CHN,NL,NYN,NL,3,4,lackj001,matzs001,True,-1,1,3.6,2.6,True,True
15762,20160630,KCA,AL,SLN,NL,4,2,younc003,leakm001,False,2,-2,6.0,4.2,True,False
15763,20160630,CIN,NL,WAS,NL,4,13,finnb001,gonzg003,True,-9,9,3.2,5.2,False,False
15764,20160701,ANA,AL,BOS,AL,4,5,chacj001,wrigs001,True,-1,1,7.0,4.2,True,True
15765,20160701,CHA,AL,HOU,AL,0,5,gonzm003,fierm001,True,-5,5,4.0,2.2,True,True
15766,20160701,TEX,AL,MIN,AL,3,2,perem004,sante001,False,1,-1,4.8,6.2,False,True
15767,20160701,PIT,NL,OAK,AL,7,3,lockj001,grays001,False,4,-4,7.2,5.8,True,False
15768,20160701,BAL,AL,SEA,AL,2,5,gausk001,leblw001,True,-3,3,3.8,4.8,False,False
15769,20160701,DET,AL,TBA,AL,10,2,fulmm001,smyld001,False,8,-8,3.4,5.2,False,True
15770,20160701,CLE,AL,TOR,AL,2,1,tomlj001,strom001,False,1,-1,2.6,6.4,False,True
15771,20160701,SFN,NL,ARI,NL,6,4,cuetj001,mills001,False,2,-2,2.2,5.6,False,True
15772,20160701,MIA,NL,ATL,NL,7,5,nicoj001,tehej001,False,2,-2,4.2,3.4,True,False
15773,20160701,COL,NL,LAN,NL,0,5,delaj001,norrb001,True,-5,5,4.4,4.0,True,True
15774,20160701,CHN,NL,NYN,NL,2,10,hammj002,degrj001,True,-8,8,4.8,4.2,True,True
15775,20160701,KCA,AL,PHI,NL,3,4,kenni001,hellj001,True,-1,1,5.4,4.4,True,True
15776,20160701,NYA,AL,SDN,NL,6,7,eovan001,rea-c001,True,-1,1,5.8,8.8,False,False
15777,20160701,MIL,NL,SLN,NL,1,7,garzm001,garcj004,True,-6,6,4.6,4.2,True,True
15778,20160701,CIN,NL,WAS,NL,2,3,desca001,roart001,True,-1,1,5.2,2.4,True,True
15779,20160702,ANA,AL,BOS,AL,21,2,santh001,buchc001,False,19,-19,5.0,5.4,False,True
15780,20160702,CHA,AL,HOU,AL,7,6,salec001,fistd001,False,1,-1,3.0,3.4,False,True
15781,20160702,TEX,AL,MIN,AL,5,17,gonzc002,dufft001,True,-12,12,4.2,7.8,False,False
15782,20160702,PIT,NL,OAK,AL,4,2,kuhlc001,hillr001,False,2,-2,999.0,2.6,True,False
15783,20160702,BAL,AL,SEA,AL,6,12,wilst004,paxtj001,True,-6,6,3.0,4.8,False,False
15784,20160702,DET,AL,TBA,AL,3,2,verlj001,snelb001,False,1,-1,3.6,999.0,False,True
15785,20160702,CLE,AL,TOR,AL,6,9,mcalz001,estrm001,True,-3,3,5.2,2.8,True,True
15786,20160702,SFN,NL,ARI,NL,5,6,samaj001,corbp001,True,-1,1,4.0,7.0,False,False
15787,20160702,MIA,NL,ATL,NL,1,9,fernj003,harrl002,True,-8,8,3.4,7.0,False,False
15788,20160702,COL,NL,LAN,NL,1,6,bettc001,kazms001,True,-5,5,5.0,4.0,True,True
15789,20160702,CHN,NL,NYN,NL,3,4,arrij001,colob001,True,-1,1,4.0,3.4,True,True
15790,20160702,KCA,AL,PHI,NL,6,2,duffd001,nolaa001,False,4,-4,3.0,5.8,False,True
15791,20160702,NYA,AL,SDN,NL,1,2,novai001,pomed001,True,-1,1,5.2,2.8,True,True
15792,20160702,MIL,NL,SLN,NL,0,3,nelsj004,waina001,True,-3,3,5.8,3.2,True,True
15793,20160702,CIN,NL,WAS,NL,9,4,strad003,rossj002,False,5,-5,5.6,3.8,True,False
15794,20160703,ANA,AL,BOS,AL,5,10,shoem001,osuls001,True,-5,5,4.8,5.2,False,False
15795,20160703,CHA,AL,HOU,AL,4,1,quinj001,mchuc001,False,3,-3,3.4,3.0,True,False
15796,20160703,TEX,AL,MIN,AL,4,5,hamec001,gibsk002,True,-1,1,2.4,6.0,False,False
15797,20160703,PIT,NL,OAK,AL,6,3,lirif001,mengd001,False,3,-3,6.6,999.0,False,True
15798,20160703,BAL,AL,SEA,AL,4,9,jimeu001,iwakh001,True,-5,5,8.2,4.6,True,True
15799,20160703,DET,AL,TBA,AL,5,1,pelfm001,archc001,False,4,-4,5.0,4.8,True,False
15800,20160703,CLE,AL,TOR,AL,1,17,klubc001,happj001,True,-16,16,3.8,4.8,False,False
15801,20160703,SFN,NL,ARI,NL,5,4,suara001,ray-r002,False,1,-1,999.0,5.2,True,False
15802,20160703,MIA,NL,ATL,NL,5,2,conla001,wislm001,False,3,-3,5.2,4.4,True,False
15803,20160703,COL,NL,LAN,NL,1,4,grayj003,mccab001,True,-3,3,6.4,3.2,True,True
15804,20160703,CHN,NL,NYN,NL,3,14,lestj001,syndn001,True,-11,11,3.4,3.0,True,True
15805,20160703,KCA,AL,PHI,NL,2,7,venty001,velav001,True,-5,5,4.2,4.8,False,False
15806,20160703,NYA,AL,SDN,NL,6,3,greec003,casha001,False,3,-3,999.0,2.8,True,False
15807,20160703,MIL,NL,SLN,NL,8,9,andec001,wachm001,True,-1,1,5.6,6.8,False,False
15808,20160703,CIN,NL,WAS,NL,1,12,lambj002,stras001,True,-11,11,6.0,4.0,True,True
15809,20160704,TEX,AL,BOS,AL,5,12,martn002,porcr001,True,-7,7,8.8,2.8,True,True
15810,20160704,NYA,AL,CHA,AL,2,8,sabac001,shiej002,True,-6,6,2.2,7.0,False,False
15811,20160704,DET,AL,CLE,AL,3,5,norrd002,salad001,True,-2,2,4.6,1.8,True,True
15812,20160704,SEA,AL,HOU,AL,1,2,milew001,mccul002,True,-1,1,4.8,2.4,True,True
15813,20160704,OAK,AL,MIN,AL,3,1,gravk001,nolar001,False,2,-2,5.6,6.6,False,True
15814,20160704,ANA,AL,TBA,AL,2,4,tropn001,moorm003,True,-2,2,3.0,3.6,False,False
15815,20160704,KCA,AL,TOR,AL,2,6,volqe001,sanca006,True,-4,4,4.2,5.0,False,False
15816,20160704,SDN,NL,ARI,NL,8,4,perdl002,brada001,False,4,-4,999.0,6.6,True,False
15817,20160704,CIN,NL,CHN,NL,4,10,reedc002,hendk001,True,-6,6,999.0,3.4,True,True
15818,20160704,BAL,AL,LAN,NL,5,7,gally001,uriaj001,True,-2,2,5.4,999.0,False,False
15819,20160704,MIA,NL,NYN,NL,6,8,koeht001,harvm001,True,-2,2,4.4,3.8,True,True
15820,20160704,ATL,NL,PHI,NL,2,8,delaj003,eickj001,True,-6,6,999.0,3.0,True,True
15821,20160704,COL,NL,SFN,NL,1,3,andet002,peavj001,True,-2,2,999.0,3.8,True,True
15822,20160704,PIT,NL,SLN,NL,4,2,niesj001,martc006,False,2,-2,3.2,6.0,False,True
15823,20160704,MIL,NL,WAS,NL,1,0,guerj003,schem001,False,1,-1,3.4,3.0,True,False
15824,20160705,TEX,AL,BOS,AL,7,2,grifa002,pricd001,False,5,-5,3.0,2.6,True,False
15825,20160705,NYA,AL,CHA,AL,9,0,tanam001,rodoc001,False,9,-9,2.4,3.6,False,True
15826,20160705,DET,AL,CLE,AL,1,12,sanca004,carrc003,True,-11,11,6.8,4.2,True,True
15827,20160705,SEA,AL,HOU,AL,2,5,walkt004,keucd001,True,-3,3,5.6,5.0,True,True
15828,20160705,OAK,AL,MIN,AL,4,11,manas001,milot001,True,-7,7,999.0,4.6,True,True
15829,20160705,ANA,AL,TBA,AL,13,5,linct001,odorj001,False,8,-8,4.8,6.0,False,True
15830,20160705,KCA,AL,TOR,AL,3,8,younc003,dickr001,True,-5,5,4.8,5.6,False,False
15831,20160705,SDN,NL,ARI,NL,5,7,friec001,godlz001,True,-2,2,3.4,999.0,False,False
15832,20160705,CIN,NL,CHN,NL,9,5,finnb001,lackj001,False,4,-4,5.2,2.4,True,False
15833,20160705,BAL,AL,LAN,NL,4,1,tillc001,maedk001,False,3,-3,3.0,3.0,True,False
15834,20160705,MIA,NL,NYN,NL,5,2,chenw001,matzs001,False,3,-3,5.8,3.0,True,False
15835,20160705,ATL,NL,PHI,NL,1,5,foltm001,efliz001,True,-4,4,4.2,999.0,False,False
15836,20160705,COL,NL,SFN,NL,7,3,chatt001,bumgm001,False,4,-4,2.2,2.0,True,False
15837,20160705,PIT,NL,SLN,NL,5,2,braus002,leakm001,False,3,-3,999.0,4.0,True,False
15838,20160705,MIL,NL,WAS,NL,5,2,daviz001,gonzg003,False,3,-3,3.8,5.4,False,True
15839,20160706,TEX,AL,BOS,AL,6,11,perem004,wrigs001,True,-5,5,4.6,3.6,True,True
15840,20160706,NYA,AL,CHA,AL,0,5,pinem001,gonzm003,True,-5,5,5.6,7.8,False,False
15841,20160706,DET,AL,CLE,AL,12,2,fulmm001,tomlj001,False,10,-10,2.8,4.8,False,True
15842,20160706,SEA,AL,HOU,AL,8,9,leblw001,fierm001,True,-1,1,3.4,1.4,True,True
15843,20160706,OAK,AL,MIN,AL,0,4,grays001,sante001,True,-4,4,6.8,6.2,True,True
15844,20160706,ANA,AL,TBA,AL,7,2,weavj003,smyld001,False,5,-5,5.4,6.4,False,True
15845,20160706,KCA,AL,TOR,AL,2,4,kenni001,strom001,True,-2,2,4.8,6.4,False,False
15846,20160706,SDN,NL,ARI,NL,13,6,rea-c001,mills001,False,7,-7,3.6,5.4,False,True
15847,20160706,CIN,NL,CHN,NL,5,3,desca001,warra001,False,2,-2,5.4,2.0,True,False
15848,20160706,BAL,AL,LAN,NL,6,4,gausk001,norrb001,False,2,-2,4.6,3.4,True,False
15849,20160706,MIA,NL,NYN,NL,2,4,nicoj001,degrj001,True,-2,2,5.2,3.8,True,True
15850,20160706,ATL,NL,PHI,NL,3,4,jenkt001,hellj001,True,-1,1,999.0,4.6,True,True
15851,20160706,COL,NL,SFN,NL,1,5,delaj001,cuetj001,True,-4,4,5.0,2.4,True,True
15852,20160706,PIT,NL,SLN,NL,7,5,lockj001,garcj004,False,2,-2,6.6,3.2,True,False
15853,20160706,MIL,NL,WAS,NL,4,7,garzm001,roart001,True,-3,3,5.4,2.8,True,True
15854,20160707,NYA,AL,CLE,AL,5,4,novai001,bauet001,False,1,-1,3.8,3.6,True,False
15855,20160707,OAK,AL,HOU,AL,3,1,hillr001,fistd001,False,2,-2,2.2,4.2,False,True
15856,20160707,SEA,AL,KCA,AL,3,4,paxtj001,duffd001,True,-1,1,6.6,4.4,True,True
15857,20160707,ANA,AL,TBA,AL,5,1,santh001,snelb001,False,4,-4,4.8,999.0,False,True
15858,20160707,MIN,AL,TEX,AL,10,1,dufft001,gonzc002,False,9,-9,4.4,5.0,False,True
15859,20160707,DET,AL,TOR,AL,4,5,verlj001,hutcd001,True,-1,1,2.6,3.4,False,False
15860,20160707,ATL,NL,CHN,NL,4,3,harrl002,hammj002,False,1,-1,8.8,3.2,True,False
15861,20160707,PHI,NL,COL,NL,2,11,morga001,bettc001,True,-9,9,4.8,6.6,False,False
15862,20160707,SDN,NL,LAN,NL,6,0,pomed001,ryu-h001,False,6,-6,1.6,2.4,False,True
15863,20160707,WAS,NL,NYN,NL,7,9,gioll001,colob001,True,-2,2,999.0,3.8,True,True
15864,20160707,PIT,NL,SLN,NL,1,5,glast001,waina001,True,-4,4,999.0,2.4,True,True
15865,20160708,ANA,AL,BAL,AL,9,5,shoem001,jimeu001,False,4,-4,5.4,5.0,True,False
15866,20160708,TBA,AL,BOS,AL,5,6,archc001,osuls001,True,-1,1,5.4,5.4,True,True
15867,20160708,ATL,NL,CHA,AL,11,8,wislm001,salec001,False,3,-3,4.0,3.4,True,False
15868,20160708,NYA,AL,CLE,AL,2,10,greec003,klubc001,True,-8,8,999.0,2.6,True,True
15869,20160708,OAK,AL,HOU,AL,9,10,mengd001,mchuc001,True,-1,1,999.0,3.0,True,True
15870,20160708,SEA,AL,KCA,AL,3,2,iwakh001,venty001,False,1,-1,4.0,4.6,False,True
15871,20160708,MIN,AL,TEX,AL,5,6,gibsk002,hamec001,True,-1,1,2.6,6.0,False,False
15872,20160708,DET,AL,TOR,AL,0,6,pelfm001,happj001,True,-6,6,4.2,4.6,False,False
15873,20160708,PHI,NL,COL,NL,5,3,velav001,grayj003,False,2,-2,4.4,5.4,False,True
15874,20160708,SDN,NL,LAN,NL,6,10,casha001,kazms001,True,-4,4,7.6,3.6,True,True
15875,20160708,CIN,NL,MIA,NL,1,3,strad003,fernj003,True,-2,2,5.6,1.4,True,True
15876,20160708,SLN,NL,MIL,NL,3,4,wachm001,nelsj004,True,-1,1,5.4,3.4,True,True
15877,20160708,WAS,NL,NYN,NL,3,1,stras001,syndn001,False,2,-2,2.6,3.6,False,True
15878,20160708,CHN,NL,PIT,NL,4,8,arrij001,lirif001,True,-4,4,4.6,5.4,False,False
15879,20160708,ARI,NL,SFN,NL,2,6,corbp001,samaj001,True,-4,4,5.6,5.0,True,True
15880,20160709,ANA,AL,BAL,AL,2,3,tropn001,gally001,True,-1,1,3.6,2.4,True,True
15881,20160709,TBA,AL,BOS,AL,1,4,moorm003,porcr001,True,-3,3,5.8,3.8,True,True
15882,20160709,ATL,NL,CHA,AL,4,5,tehej001,quinj001,True,-1,1,2.4,3.4,False,False
15883,20160709,NYA,AL,CLE,AL,7,6,sabac001,salad001,False,1,-1,3.8,2.2,True,False
15884,20160709,OAK,AL,HOU,AL,3,2,gravk001,mccul002,False,1,-1,4.6,2.2,True,False
15885,20160709,SEA,AL,KCA,AL,3,5,milew001,volqe001,True,-2,2,4.4,5.6,False,False
15886,20160709,MIN,AL,TEX,AL,8,6,nolar001,lohsk001,False,2,-2,6.0,5.6,True,False
15887,20160709,DET,AL,TOR,AL,3,2,boydm001,sanca006,False,1,-1,11.8,3.8,True,False
15888,20160709,PHI,NL,COL,NL,3,8,eickj001,andet002,True,-5,5,3.0,999.0,False,False
15889,20160709,SDN,NL,LAN,NL,3,4,perdl002,mccab001,True,-1,1,999.0,3.0,True,True
15890,20160709,CIN,NL,MIA,NL,2,4,lambj002,conla001,True,-2,2,8.0,4.2,True,True
15891,20160709,SLN,NL,MIL,NL,8,1,martc006,andec001,False,7,-7,2.4,4.4,False,True
15892,20160709,WAS,NL,NYN,NL,6,1,schem001,verrl001,False,5,-5,4.0,999.0,False,True
15893,20160709,CHN,NL,PIT,NL,6,12,lestj001,kuhlc001,True,-6,6,5.2,999.0,False,False
15894,20160709,ARI,NL,SFN,NL,2,4,ray-r002,peavj001,True,-2,2,5.2,3.4,True,True
15895,20160710,ANA,AL,BAL,AL,2,4,linct001,tillc001,True,-2,2,5.0,3.8,True,True
15896,20160710,TBA,AL,BOS,AL,0,4,odorj001,pricd001,True,-4,4,3.8,3.8,True,True
15897,20160710,ATL,NL,CHA,AL,2,0,foltm001,shiej002,False,2,-2,4.8,6.2,False,True
15898,20160710,NYA,AL,CLE,AL,11,7,tanam001,carrc003,False,4,-4,2.2,3.0,False,True
15899,20160710,OAK,AL,HOU,AL,1,2,manas001,keucd001,True,-1,1,999.0,4.2,True,True
15900,20160710,SEA,AL,KCA,AL,8,5,montm002,gee-d001,False,3,-3,7.6,4.2,True,False
15901,20160710,MIN,AL,TEX,AL,15,5,milot001,grifa002,False,10,-10,6.0,3.6,True,False
15902,20160710,DET,AL,TOR,AL,1,6,sanca004,dickr001,True,-5,5,8.2,5.0,True,True
15903,20160710,PHI,NL,COL,NL,10,3,efliz001,chatt001,False,7,-7,999.0,5.0,True,False
15904,20160710,SDN,NL,LAN,NL,1,3,friec001,maedk001,True,-2,2,3.4,3.0,True,True
15905,20160710,CIN,NL,MIA,NL,3,7,reedc002,koeht001,True,-4,4,999.0,3.8,True,True
15906,20160710,SLN,NL,MIL,NL,5,1,leakm001,guerj003,False,4,-4,4.0,2.2,True,False
15907,20160710,WAS,NL,NYN,NL,3,2,gonzg003,matzs001,False,1,-1,4.6,4.0,True,False
15908,20160710,CHN,NL,PIT,NL,6,5,lackj001,niesj001,False,1,-1,4.2,4.8,False,True
15909,20160710,ARI,NL,SFN,NL,0,4,brada001,bumgm001,True,-4,4,5.6,2.6,True,True
15910,20160715,CHA,AL,ANA,AL,0,7,gonzm003,santh001,True,-7,7,4.2,6.4,False,False
15911,20160715,KCA,AL,DET,AL,2,4,kenni001,verlj001,True,-2,2,4.8,3.4,True,True
15912,20160715,CLE,AL,MIN,AL,5,2,carrc003,sante001,False,3,-3,2.2,4.8,False,True
15913,20160715,BOS,AL,NYA,AL,5,3,wrigs001,pinem001,False,2,-2,3.4,3.2,True,False
